file_1,file_2,problem,pair_type,ground_truth
dataset/281A/281A-Python/360622053_cheat_comment.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360633476.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360633476_cheat_format.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360637011.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360637011_cheat_header.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360633476.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360633476_cheat_format.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360637011.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360637011_cheat_header.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360622562_cheat_rename.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476.py,dataset/281A/281A-Python/360637011.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476.py,dataset/281A/281A-Python/360637011_cheat_header.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476_cheat_format.py,dataset/281A/281A-Python/360637011.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476_cheat_format.py,dataset/281A/281A-Python/360637011_cheat_header.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476_cheat_format.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360633476_cheat_format.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360637011.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360637011.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360637011_cheat_header.py,dataset/281A/281A-Python/360640808.py,281A,independent_same_problem,0
dataset/281A/281A-Python/360637011_cheat_header.py,dataset/281A/281A-Python/360640808_cheat_combo.py,281A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360667649.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360667649_cheat_rename.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360669835.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360669835_cheat_format.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360667649.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360667649_cheat_rename.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360669835.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360669835_cheat_format.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360661776_cheat_comment.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360669835.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360669835_cheat_format.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360669835.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360669835_cheat_format.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360667649_cheat_rename.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835_cheat_format.c,dataset/263A/263A-C/360687299.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835_cheat_format.c,dataset/263A/263A-C/360687299_cheat_header.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835_cheat_format.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360669835_cheat_format.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360687299.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360687299.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C/360687299_cheat_header.c,dataset/263A/263A-C/360698719.c,263A,independent_same_problem,0
dataset/263A/263A-C/360687299_cheat_header.c,dataset/263A/263A-C/360698719_cheat_combo.c,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360641232.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360641232_cheat_rename.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360645065.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360645065_cheat_format.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360641232.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360641232_cheat_rename.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360645065.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360645065_cheat_format.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360636115_cheat_comment.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360645065.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360645065_cheat_format.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360645065.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360645065_cheat_format.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360641232_cheat_rename.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065_cheat_format.cpp,dataset/263A/263A-C++/360645382.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065_cheat_format.cpp,dataset/263A/263A-C++/360645382_cheat_header.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065_cheat_format.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645065_cheat_format.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645382.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645382.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645382_cheat_header.cpp,dataset/263A/263A-C++/360648004.cpp,263A,independent_same_problem,0
dataset/263A/263A-C++/360645382_cheat_header.cpp,dataset/263A/263A-C++/360648004_cheat_combo.cpp,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360628251.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360628251_cheat_rename.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360630264.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360630264_cheat_format.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360628251.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360628251_cheat_rename.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360630264.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360630264_cheat_format.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360627138_cheat_comment.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360630264.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360630264_cheat_format.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360630264.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360630264_cheat_format.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360628251_cheat_rename.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264_cheat_format.py,dataset/263A/263A-Python/360634784.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264_cheat_format.py,dataset/263A/263A-Python/360634784_cheat_header.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264_cheat_format.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360630264_cheat_format.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360634784.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360634784.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360634784_cheat_header.py,dataset/263A/263A-Python/360641231.py,263A,independent_same_problem,0
dataset/263A/263A-Python/360634784_cheat_header.py,dataset/263A/263A-Python/360641231_cheat_combo.py,263A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360509290.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360509290_cheat_rename.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360516137.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360516137_cheat_format.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360509290.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360509290_cheat_rename.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360516137.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360516137_cheat_format.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360494471_cheat_comment.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360516137.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360516137_cheat_format.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360516137.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360516137_cheat_format.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360509290_cheat_rename.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137_cheat_format.c,dataset/231A/231A-C/360580534.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137_cheat_format.c,dataset/231A/231A-C/360580534_cheat_header.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137_cheat_format.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360516137_cheat_format.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360580534.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360580534.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C/360580534_cheat_header.c,dataset/231A/231A-C/360628672.c,231A,independent_same_problem,0
dataset/231A/231A-C/360580534_cheat_header.c,dataset/231A/231A-C/360628672_cheat_combo.c,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360592601.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360592601_cheat_rename.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360593884.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360593884_cheat_format.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360592601.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360592601_cheat_rename.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360593884.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360593884_cheat_format.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592425_cheat_comment.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360593884.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360593884_cheat_format.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360593884.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360593884_cheat_format.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360592601_cheat_rename.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884_cheat_format.cpp,dataset/231A/231A-C++/360594109.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884_cheat_format.cpp,dataset/231A/231A-C++/360594109_cheat_header.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884_cheat_format.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360593884_cheat_format.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360594109.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360594109.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360594109_cheat_header.cpp,dataset/231A/231A-C++/360596410.cpp,231A,independent_same_problem,0
dataset/231A/231A-C++/360594109_cheat_header.cpp,dataset/231A/231A-C++/360596410_cheat_combo.cpp,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360535070.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360535070_cheat_rename.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360539195.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360539195_cheat_format.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360571063.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945.py,dataset/231A/231A-Python/360571063_cheat_combo.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360535070.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360535070_cheat_rename.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360539195.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360539195_cheat_format.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360546795.py,231A,independent_same_problem,0
dataset/231A/231A-Python/360526945_cheat_comment.py,dataset/231A/231A-Python/360546795_cheat_header.py,231A,independent_same_problem,0
